call_id,caller_number,callee_number,datetime,duration_sec,call_type,tower_city
CL01295,+919829967158,+917621430136,2023-05-16 09:00:27,726,Voice,Delhi
CL01296,+917558841618,+918724932977,2022-12-25 09:50:54,1033,WhatsApp,Mumbai
CL01297,+918518692176,+918830831254,2024-01-21 06:27:37,170,Signal,Hyderabad
CL01298,+917889734128,+917033199694,2022-12-30 07:51:43,1309,Telegram,Pune
CL01299,+919560761628,+919045460840,2022-09-25 09:38:19,359,Telegram,Bhopal
CL01300,+919635277155,+918724932977,2023-12-01 06:16:08,857,WhatsApp,Chennai
CL01301,+919389142017,+917748381742,2022-11-01 18:59:40,949,WhatsApp,Pune
CL01302,+919912923661,+917488120041,2022-05-22 16:28:44,646,Signal,Jaipur
CL01303,+917026224160,+919200510647,2023-04-23 13:26:29,61,Voice,Nagpur
CL01304,+919607371597,+917544423789,2024-02-13 04:39:58,624,WhatsApp,Ahmedabad
CL01305,+919472866768,+917131671246,2022-05-11 19:34:57,1163,Signal,Delhi
CL01306,+918338472296,+918967277638,2023-02-17 21:00:29,1658,Telegram,Indore
CL01307,+917621430136,+917748381742,2022-02-26 08:53:41,224,Signal,Ahmedabad
CL01308,+917488120041,+918510308881,2023-08-03 15:44:21,1775,Voice,Mumbai
CL01309,+917334417350,+917621430136,2023-12-20 06:33:09,1156,Telegram,Bangalore
CL01310,+918607610633,+917346992476,2022-11-05 20:19:46,18,Telegram,Ahmedabad
CL01311,+917923517027,+919163970710,2022-03-10 00:09:38,252,Voice,Hyderabad
CL01312,+918847136322,+918925327382,2023-05-01 00:53:32,913,Telegram,Delhi
CL01313,+919829967158,+919820660931,2023-02-19 15:11:52,486,Signal,Indore
CL01314,+919090071756,+919829967158,2023-03-19 04:40:01,383,WhatsApp,Indore
CL01315,+917366637148,+919355172948,2023-06-08 23:44:34,415,Telegram,Jaipur
CL01316,+918510308881,+919045460840,2023-08-26 15:23:42,568,Telegram,Pune
CL01317,+919204340231,+917907243029,2023-03-03 13:09:01,585,Telegram,Mumbai
CL01318,+918464137110,+917091729577,2023-08-18 09:02:41,1337,Telegram,Delhi
CL01319,+917026224160,+918724932977,2023-04-25 23:29:17,23,WhatsApp,Kolkata
CL01320,+917181686832,+917981372436,2022-12-24 22:33:24,1055,Voice,Bangalore
CL01321,+918905085701,+917026224160,2023-11-03 23:36:21,946,WhatsApp,Chennai
CL01322,+917464794418,+918338472296,2022-03-11 20:30:24,971,WhatsApp,Ahmedabad
CL01323,+918873548915,+917494665880,2022-09-23 04:44:20,1210,Signal,Ahmedabad
CL01324,+917225953184,+917110724913,2022-02-16 00:54:46,330,WhatsApp,Mumbai
CL01325,+919204340231,+918705407682,2023-11-27 15:20:48,479,WhatsApp,Mumbai
CL01326,+918635971911,+918615742667,2024-02-13 13:59:04,131,Signal,Mumbai
CL01327,+918000721711,+918538638860,2023-03-29 11:38:40,1726,Voice,Bangalore
CL01328,+919635277155,+919204340231,2023-12-17 14:24:08,1310,WhatsApp,Hyderabad
CL01329,+917558841618,+919869245055,2023-03-25 21:18:14,417,WhatsApp,Pune
CL01330,+918394868732,+919795665767,2022-03-30 18:01:40,1374,Voice,Hyderabad
CL01331,+917889734128,+918724932977,2022-01-06 11:49:26,1168,Voice,Kolkata
CL01332,+918847692041,+918394868732,2023-05-24 06:53:13,1173,Telegram,Lucknow
CL01333,+917026224160,+917779130936,2023-09-26 17:54:08,1646,Voice,Jaipur
CL01334,+919200510647,+917394096254,2024-06-13 02:36:05,265,Signal,Mumbai
CL01335,+919641863774,+918705407682,2022-08-25 01:38:34,682,Voice,Hyderabad
CL01336,+918510308881,+917558841618,2023-02-04 22:22:04,1791,WhatsApp,Chennai
CL01337,+918021908455,+919654827789,2023-08-13 07:54:33,1256,Signal,Pune
CL01338,+919320207740,+918875662813,2023-12-16 03:37:30,543,Voice,Delhi
CL01339,+919978436070,+919607371597,2022-09-25 06:21:56,1571,Voice,Bangalore
CL01340,+918847136322,+917454678712,2024-04-16 23:21:59,1556,Voice,Hyderabad
CL01341,+917309561891,+918538638860,2024-04-04 18:57:39,1444,Voice,Kolkata
CL01342,+918538638860,+919843005049,2023-09-05 23:39:59,170,Telegram,Bangalore
CL01343,+918518692176,+917633740357,2022-04-17 01:31:32,466,Signal,Pune
CL01344,+918849649210,+917464794418,2024-03-11 07:01:59,118,Voice,Nagpur
CL01345,+919367966782,+919654827789,2023-09-15 12:43:43,1516,Voice,Lucknow
CL01346,+918632978535,+917621430136,2023-02-01 12:44:08,885,Telegram,Lucknow
CL01347,+918724932977,+919163970710,2023-03-25 03:57:39,758,Signal,Hyderabad
CL01348,+917774881143,+919912923661,2022-03-01 07:14:05,1210,Voice,Hyderabad
CL01349,+917350389989,+919961852565,2023-08-05 01:51:00,1793,WhatsApp,Indore
CL01350,+919320207740,+918021908455,2022-02-28 04:28:11,583,Voice,Kolkata
CL01351,+918507634128,+917414741061,2022-10-27 04:38:25,985,Voice,Bhopal
CL01352,+918021908455,+917558841618,2023-07-11 06:31:45,1510,Signal,Indore
CL01353,+918342278523,+919263164755,2024-01-01 09:23:49,1134,Signal,Indore
CL01354,+917414741061,+917494665880,2022-10-01 10:44:34,1036,Voice,Delhi
CL01355,+918327079104,+917350389989,2023-12-24 19:31:17,165,WhatsApp,Bangalore
CL01356,+919749387529,+919036965074,2022-11-09 23:35:13,256,Signal,Surat
CL01357,+918830831254,+918000721711,2022-08-29 22:28:41,1570,Telegram,Mumbai
CL01358,+917881351238,+918705407682,2024-05-06 01:17:17,1209,Telegram,Chennai
CL01359,+917748381742,+918076551580,2022-10-13 19:24:31,43,Telegram,Pune
CL01360,+919263164755,+919559721644,2022-08-18 06:24:11,1356,Telegram,Lucknow
CL01361,+917621430136,+919389142017,2022-02-02 17:48:22,58,Signal,Indore
CL01362,+918415818695,+917408390575,2024-02-15 00:21:46,1703,Telegram,Indore
CL01363,+919200510647,+919320207740,2024-04-06 03:35:24,1482,Signal,Indore
CL01364,+919654827789,+917907243029,2023-03-11 18:46:36,1579,Signal,Bangalore
CL01365,+917923988689,+918097447932,2024-02-03 07:08:58,36,Signal,Nagpur
CL01366,+918816499958,+917748381742,2022-09-13 17:18:21,1174,Telegram,Delhi
CL01367,+918816499958,+919432330583,2022-10-03 21:16:50,1342,Voice,Mumbai
CL01368,+919389142017,+919635277155,2024-05-06 08:54:11,913,Telegram,Delhi
CL01369,+919090071756,+917091729577,2023-04-23 01:22:30,1311,WhatsApp,Pune
CL01370,+919320207740,+919529104043,2022-10-11 19:35:20,136,Telegram,Bangalore
CL01371,+919412411754,+918816499958,2022-09-23 15:08:14,1295,WhatsApp,Bangalore
CL01372,+917012178595,+919036965074,2022-04-28 20:02:11,1406,Telegram,Ahmedabad
CL01373,+919670283403,+917633740357,2023-07-21 22:14:03,1468,Signal,Chennai
CL01374,+917540838949,+917026224160,2023-07-08 22:02:38,485,Signal,Mumbai
CL01375,+918021908455,+918873548915,2023-03-31 03:32:04,490,WhatsApp,Kolkata
CL01376,+917131671246,+919843005049,2022-03-15 20:27:56,584,WhatsApp,Delhi
CL01377,+919391179068,+919432330583,2022-12-10 13:57:41,772,Telegram,Chennai
CL01378,+919380304322,+918181184718,2023-01-13 01:18:59,312,Voice,Mumbai
CL01379,+918947762953,+918843023757,2023-06-08 22:49:47,1045,Signal,Hyderabad
CL01380,+917394096254,+917889734128,2023-11-04 23:09:24,1566,Voice,Mumbai
CL01381,+918607610633,+917181686832,2023-08-12 20:35:46,861,Voice,Indore
CL01382,+918394868732,+917621430136,2023-09-14 15:42:33,1070,Telegram,Kolkata
CL01383,+919877685081,+919795665767,2024-05-06 18:18:58,504,Signal,Hyderabad
CL01384,+919432330583,+919036965074,2023-04-12 10:47:07,1424,WhatsApp,Jaipur
CL01385,+919653594796,+919432330583,2022-03-23 11:35:32,161,Signal,Bhopal
CL01386,+918632978535,+917655579180,2023-04-05 13:14:36,1700,WhatsApp,Lucknow
CL01387,+917414741061,+919653594796,2023-11-22 18:42:08,1245,Signal,Nagpur
CL01388,+918341957809,+917774881143,2022-11-18 03:05:26,867,WhatsApp,Ahmedabad
CL01389,+917309561891,+919367966782,2022-07-04 14:00:10,252,Telegram,Chennai
CL01390,+919529182928,+918243165953,2024-01-31 03:08:55,74,Telegram,Delhi
CL01391,+919514122177,+918538638860,2022-05-16 16:55:33,799,Telegram,Kolkata
CL01392,+918967277638,+919560761628,2023-12-15 17:15:45,605,Voice,Kolkata
CL01393,+919978436070,+919204340231,2024-01-10 01:04:47,731,Telegram,Pune
CL01394,+917947119487,+919912923661,2022-10-24 15:44:08,1507,WhatsApp,Surat
CL01395,+917334417350,+917748381742,2022-06-05 00:37:37,762,Telegram,Pune
CL01396,+919635277155,+919090071756,2022-06-30 16:46:37,577,Voice,Hyderabad
CL01397,+919820660931,+917309561891,2022-12-16 01:36:33,1080,Telegram,Chennai
CL01398,+919635277155,+918615742667,2022-11-23 05:09:02,1672,WhatsApp,Pune
CL01399,+918843761970,+917220959215,2023-08-12 19:20:06,716,Signal,Bangalore
CL01400,+919641863774,+918341957809,2022-10-08 15:28:14,351,Signal,Chennai
CL01401,+919204340231,+919036965074,2023-11-14 08:09:06,428,WhatsApp,Delhi
CL01402,+917633740357,+917378514962,2023-07-05 06:00:31,1709,Voice,Kolkata
CL01403,+918847136322,+919578741716,2023-08-08 13:46:28,1071,WhatsApp,Indore
CL01404,+919574081104,+919179320310,2022-04-23 22:45:58,1735,Voice,Jaipur
CL01405,+918846465000,+917309561891,2022-09-27 02:55:08,575,Voice,Kolkata
CL01406,+919529104043,+918342278523,2024-01-15 02:20:10,1043,Signal,Chennai
CL01407,+919574081104,+919472866768,2023-11-20 02:45:44,649,Voice,Pune
CL01408,+919045460840,+919749387529,2022-11-22 06:53:35,1358,Voice,Bhopal
CL01409,+917091729577,+917414741061,2022-05-21 18:24:55,455,WhatsApp,Chennai
CL01410,+918243165953,+918905085701,2023-05-12 05:46:31,583,WhatsApp,Hyderabad
CL01411,+917544423789,+918843761970,2024-05-27 23:47:13,11,Telegram,Mumbai
CL01412,+919869245055,+917981372436,2023-12-29 05:02:26,1413,Signal,Ahmedabad
CL01413,+917923988689,+917288335378,2023-10-16 11:30:33,1350,WhatsApp,Chennai
CL01414,+919036965074,+918510308881,2023-11-16 15:31:50,1295,Telegram,Ahmedabad
CL01415,+917779130936,+918875662813,2023-05-08 09:06:14,235,Signal,Pune
CL01416,+917195066088,+919391179068,2022-09-11 21:27:07,365,Telegram,Kolkata
CL01417,+919163970710,+918327079104,2023-12-15 12:45:08,1589,Telegram,Indore
CL01418,+919869245055,+917350389989,2023-12-05 07:01:18,553,WhatsApp,Indore
CL01419,+919653594796,+918076551580,2023-07-30 10:16:43,655,Telegram,Pune
CL01420,+919263164755,+918173242669,2023-02-13 08:58:03,554,Telegram,Surat
CL01421,+918342278523,+919978436070,2023-10-14 01:19:28,844,WhatsApp,Ahmedabad
CL01422,+919514122177,+919961852565,2022-07-31 20:07:39,1255,Signal,Bangalore
CL01423,+917378514962,+917881351238,2024-01-10 00:51:24,189,Signal,Kolkata
CL01424,+919529182928,+917749459431,2023-11-02 01:33:13,746,WhatsApp,Bangalore
CL01425,+919961852565,+919437795758,2024-05-30 22:14:18,1646,WhatsApp,Kolkata
CL01426,+917112759345,+917350389989,2022-08-09 17:46:15,32,Voice,Indore
CL01427,+917881351238,+917494665880,2022-04-15 16:25:50,998,Voice,Bangalore
CL01428,+919578741716,+917464794418,2022-01-25 07:40:49,1414,WhatsApp,Delhi
CL01429,+918518692176,+919829967158,2024-04-12 12:41:25,273,Signal,Indore
CL01430,+917748381742,+918021908455,2022-03-17 16:46:45,1566,Telegram,Delhi
CL01431,+918432410914,+917378514962,2023-09-12 04:06:47,1209,Telegram,Hyderabad
CL01432,+918196441373,+919635277155,2023-03-12 16:47:01,623,Signal,Jaipur
CL01433,+917923517027,+919045460840,2022-09-28 20:36:30,776,Signal,Pune
CL01434,+919259520140,+918342278523,2023-02-21 17:17:30,587,WhatsApp,Pune
CL01435,+917540838949,+918705407682,2024-01-16 12:23:48,1124,Voice,Jaipur
CL01436,+918607610633,+917294678352,2023-02-11 07:28:23,981,Voice,Bhopal
CL01437,+918196441373,+919825363606,2022-05-28 20:05:06,1153,WhatsApp,Hyderabad
CL01438,+919869245055,+918600506062,2022-03-27 04:25:39,1721,Telegram,Lucknow
CL01439,+919036965074,+918076551580,2024-02-25 15:16:26,642,Signal,Indore
CL01440,+918905085701,+918000721711,2022-11-26 22:36:38,837,Voice,Chennai
CL01441,+917981372436,+919869245055,2023-07-13 15:20:41,487,Signal,Jaipur
CL01442,+918632978535,+919472866768,2023-07-23 23:46:05,220,Telegram,Surat
CL01443,+918021908455,+917394096254,2022-05-11 00:10:33,1537,Voice,Bangalore
CL01444,+919367966782,+919090071756,2024-06-09 03:02:56,873,Telegram,Bangalore
CL01445,+917494665880,+917988317990,2022-05-24 23:55:35,861,Telegram,Delhi
CL01446,+919179320310,+919641863774,2023-03-22 09:46:59,1390,Signal,Lucknow
CL01447,+919635277155,+917131671246,2023-08-01 20:10:09,599,WhatsApp,Nagpur
CL01448,+917131671246,+918843761970,2023-09-12 08:30:29,436,Signal,Surat
CL01449,+917261243105,+919514122177,2023-06-21 22:53:30,25,Signal,Pune
CL01450,+919565778475,+918905085701,2023-04-27 02:00:19,1441,WhatsApp,Hyderabad
CL01451,+917488120041,+919961852565,2023-04-15 10:06:03,1284,Telegram,Ahmedabad
CL01452,+917637088959,+917110724913,2022-12-25 20:35:56,467,Signal,Bhopal
CL01453,+918432410914,+919795665767,2022-10-09 09:52:58,1782,Telegram,Ahmedabad
CL01454,+919389142017,+917609346980,2023-10-02 12:59:16,1154,WhatsApp,Mumbai
CL01455,+917346992476,+918925327382,2024-01-19 06:17:11,543,Voice,Bangalore
CL01456,+919749387529,+918615742667,2022-12-05 18:49:54,1217,Signal,Nagpur
CL01457,+917033199694,+917981372436,2022-06-22 00:50:14,448,Voice,Nagpur
CL01458,+919946766309,+918830831254,2022-06-18 15:55:00,667,Voice,Delhi
CL01459,+918724932977,+917334417350,2024-04-06 14:27:42,971,Signal,Chennai
CL01460,+917181686832,+919641863774,2022-09-04 17:25:24,1589,Telegram,Surat
CL01461,+917033199694,+917026224160,2022-11-16 16:20:33,165,WhatsApp,Bangalore
CL01462,+917220959215,+918830831254,2024-05-10 13:35:28,1008,Signal,Bhopal
CL01463,+919641863774,+919912923661,2023-10-30 11:11:01,1778,Signal,Indore
CL01464,+918097447932,+918327079104,2024-01-16 13:13:39,1151,WhatsApp,Pune
CL01465,+917131671246,+919565778475,2024-02-05 00:12:28,744,WhatsApp,Delhi
CL01466,+918196441373,+917112759345,2022-04-07 11:58:16,1034,Voice,Ahmedabad
CL01467,+918518692176,+917889734128,2023-10-25 08:41:30,820,Voice,Surat
CL01468,+917558841618,+918816499958,2023-10-03 01:36:52,67,Telegram,Ahmedabad
CL01469,+919574081104,+919869245055,2022-06-27 15:47:55,1331,Voice,Delhi
CL01470,+917609346980,+919380304322,2023-09-20 22:09:45,1512,WhatsApp,Indore
CL01471,+917133790981,+917748381742,2023-03-06 03:03:28,1310,Voice,Kolkata
CL01472,+917488120041,+918875662813,2022-10-12 06:41:39,1515,Voice,Kolkata
CL01473,+919670283403,+919355172948,2023-08-24 23:23:33,34,Telegram,Pune
CL01474,+918076551580,+917749459431,2022-07-17 16:09:46,551,Voice,Bangalore
CL01475,+919263164755,+919559721644,2022-10-10 19:12:44,1040,Telegram,Bangalore
CL01476,+919756099698,+918196441373,2022-10-08 17:22:07,704,Telegram,Ahmedabad
CL01477,+917544423789,+917907243029,2022-04-01 03:58:05,378,Voice,Bangalore
CL01478,+919670283403,+917881351238,2024-02-25 05:50:00,450,Signal,Jaipur
CL01479,+919529104043,+918600506062,2022-11-12 21:41:57,1775,WhatsApp,Surat
CL01480,+917133790981,+918196441373,2022-02-24 12:45:18,369,Signal,Bangalore
CL01481,+918843023757,+917350389989,2022-08-20 06:17:56,413,WhatsApp,Chennai
CL01482,+919412411754,+919090071756,2022-09-28 02:31:22,1190,Signal,Kolkata
CL01483,+919749387529,+917947119487,2024-04-29 20:43:53,354,Voice,Indore
CL01484,+918615742667,+917346992476,2023-07-05 18:13:44,893,Signal,Bhopal
CL01485,+918341957809,+917981372436,2022-12-17 22:32:35,1704,Signal,Mumbai
CL01486,+919472866768,+917981372436,2022-09-22 06:29:16,69,Voice,Lucknow
CL01487,+918847692041,+917033199694,2022-05-24 14:37:20,767,Telegram,Bhopal
CL01488,+917889734128,+919635277155,2023-12-20 03:40:22,1785,Voice,Bangalore
CL01489,+919607371597,+917033199694,2022-12-09 10:41:57,210,WhatsApp,Kolkata
CL01490,+919389142017,+918181184718,2023-04-24 17:11:48,49,Telegram,Nagpur
CL01491,+919574081104,+919912923661,2024-01-19 12:30:53,503,Signal,Surat
CL01492,+917131671246,+919978436070,2023-05-10 21:25:19,87,WhatsApp,Nagpur
CL01493,+918873548915,+919204340231,2023-03-08 13:49:17,1187,Telegram,Ahmedabad
CL01494,+919380304322,+918181184718,2023-06-09 05:59:19,1227,WhatsApp,Ahmedabad
CL01495,+918724932977,+917133790981,2023-11-11 10:50:03,190,Signal,Nagpur
CL01496,+918830831254,+918327079104,2023-04-15 12:10:29,6,WhatsApp,Hyderabad
CL01497,+918635971911,+917464794418,2022-11-11 02:11:15,1761,WhatsApp,Pune
CL01498,+919259520140,+917414741061,2022-06-07 21:35:54,1593,Signal,Delhi
CL01499,+918849649210,+917637088959,2022-12-19 03:30:35,1411,Telegram,Surat
CL01500,+918947762953,+918243165953,2023-11-16 12:53:29,1451,WhatsApp,Nagpur
CL01501,+917488120041,+918464137110,2022-05-12 10:48:59,278,Telegram,Nagpur
CL01502,+919391179068,+919578741716,2024-04-19 21:46:55,874,Telegram,Lucknow
CL01503,+918538638860,+918327079104,2023-05-16 21:47:37,60,WhatsApp,Ahmedabad
CL01504,+919565778475,+917288335378,2023-01-13 11:21:32,1690,Voice,Ahmedabad
CL01505,+919437795758,+918021908455,2023-10-24 07:08:31,389,Voice,Hyderabad
CL01506,+917464794418,+919912923661,2022-04-06 10:24:41,373,Telegram,Bangalore
CL01507,+919578741716,+918196441373,2023-02-01 21:52:30,76,Signal,Pune
CL01508,+919565778475,+918181184718,2023-02-12 21:33:53,222,Telegram,Nagpur
CL01509,+917748381742,+918327079104,2023-12-04 23:06:41,1771,Telegram,Nagpur
CL01510,+918432410914,+918181184718,2022-11-23 04:36:32,791,Telegram,Delhi
CL01511,+917988317990,+919560761628,2023-03-09 01:19:27,534,Voice,Ahmedabad
CL01512,+917947119487,+917181686832,2023-01-17 15:45:21,1733,Signal,Mumbai
CL01513,+919565778475,+918173242669,2023-06-29 12:55:43,168,WhatsApp,Delhi
CL01514,+919978436070,+919412411754,2022-07-22 16:52:39,1495,Telegram,Pune
CL01515,+917012178595,+917907243029,2022-10-16 01:07:55,1007,Telegram,Kolkata
CL01516,+917012178595,+917609346980,2022-09-16 13:21:43,611,Voice,Lucknow
CL01517,+919877685081,+919565778475,2022-10-28 11:26:01,919,Signal,Chennai
CL01518,+918000721711,+919549776132,2023-01-01 23:02:34,1517,Telegram,Hyderabad
CL01519,+918635971911,+917748381742,2023-07-02 03:08:46,301,Telegram,Pune
CL01520,+918816499958,+918327079104,2023-04-15 22:39:15,1695,Telegram,Delhi
CL01521,+918021908455,+919391179068,2023-01-17 01:09:38,1487,Voice,Pune
CL01522,+919472866768,+919529104043,2022-12-12 20:47:19,870,Telegram,Delhi
CL01523,+918847692041,+919518848328,2024-01-09 20:47:56,167,Telegram,Mumbai
CL01524,+919795665767,+919412411754,2022-11-07 19:32:34,1754,WhatsApp,Surat
CL01525,+917012178595,+917131671246,2023-08-11 15:13:48,899,Signal,Surat
CL01526,+918847692041,+918816499958,2023-05-29 21:02:38,821,WhatsApp,Bhopal
CL01527,+919578741716,+918518692176,2022-01-06 13:13:01,1606,Telegram,Bhopal
CL01528,+917133790981,+918816499958,2022-10-01 14:38:50,1305,Signal,Mumbai
CL01529,+918342278523,+918607610633,2022-01-19 22:20:14,135,Signal,Surat
CL01530,+917877990647,+919607371597,2023-10-13 19:21:34,801,Telegram,Lucknow
CL01531,+918432410914,+917774881143,2022-12-15 10:22:52,915,WhatsApp,Jaipur
CL01532,+918705407682,+917981372436,2023-06-30 22:10:43,803,Signal,Pune
CL01533,+917889734128,+919529104043,2023-10-09 15:35:22,175,WhatsApp,Surat
CL01534,+918394868732,+917609346980,2022-11-08 09:48:20,929,Telegram,Delhi
CL01535,+917346992476,+919514122177,2023-10-02 11:36:27,855,Voice,Nagpur
CL01536,+919578741716,+919869245055,2022-08-29 12:58:34,274,Telegram,Ahmedabad
CL01537,+919829967158,+917488120041,2023-02-10 06:13:07,1173,Signal,Bangalore
CL01538,+917637088959,+919560761628,2023-07-18 13:22:48,450,Telegram,Ahmedabad
CL01539,+917220959215,+919670283403,2024-02-28 11:40:06,1365,Signal,Lucknow
CL01540,+919961852565,+919654827789,2023-02-06 07:54:25,1018,Telegram,Chennai
CL01541,+917947119487,+917637088959,2024-06-13 05:25:18,11,Signal,Nagpur
CL01542,+917907243029,+918635971911,2023-12-01 03:24:37,1342,Telegram,Pune
CL01543,+917350389989,+917491404673,2023-10-14 00:39:14,288,Voice,Ahmedabad
CL01544,+919653594796,+917881351238,2022-11-29 19:15:10,1170,Telegram,Bhopal
CL01545,+919259520140,+917609346980,2022-01-24 23:38:56,1622,Telegram,Lucknow
CL01546,+917334417350,+919795665767,2024-05-20 05:29:23,1485,WhatsApp,Bangalore
CL01547,+918243165953,+917923517027,2022-11-27 04:18:04,68,WhatsApp,Ahmedabad
CL01548,+917907243029,+917877990647,2022-09-08 21:38:28,500,WhatsApp,Jaipur
CL01549,+917181686832,+919549776132,2024-04-02 19:53:21,1791,WhatsApp,Hyderabad
CL01550,+917907243029,+917110724913,2022-01-08 23:02:43,1391,Telegram,Indore
CL01551,+919749387529,+918243165953,2024-06-01 12:04:50,859,Signal,Surat
CL01552,+919961852565,+919641863774,2024-01-03 19:41:34,1468,Voice,Jaipur
CL01553,+918632978535,+918076551580,2022-10-27 12:53:52,1490,Voice,Kolkata
CL01554,+919560761628,+917334417350,2023-10-07 20:28:27,1617,Voice,Mumbai
CL01555,+919946766309,+918415818695,2024-02-16 18:48:50,233,WhatsApp,Kolkata
CL01556,+917350389989,+919978436070,2022-05-26 07:50:30,435,Signal,Mumbai
CL01557,+917112759345,+918538638860,2023-04-15 22:31:48,506,Signal,Kolkata
CL01558,+919179320310,+919263164755,2022-12-05 14:44:16,1168,Signal,Ahmedabad
CL01559,+918000721711,+918724932977,2022-06-01 16:18:01,457,Signal,Ahmedabad
CL01560,+919432330583,+918510308881,2022-11-11 22:10:36,1303,Signal,Jaipur
CL01561,+919090071756,+919179320310,2022-06-08 23:51:44,268,WhatsApp,Ahmedabad
CL01562,+918510308881,+918615742667,2022-09-21 20:14:01,1747,WhatsApp,Ahmedabad
CL01563,+917464794418,+919946766309,2023-08-22 00:16:23,1481,Telegram,Jaipur
CL01564,+919355172948,+918327079104,2023-10-22 04:37:54,1031,Signal,Lucknow
CL01565,+917131671246,+917394096254,2024-06-05 15:41:10,1788,Telegram,Bangalore
CL01566,+918632978535,+917923988689,2022-01-15 21:04:21,465,Signal,Hyderabad
CL01567,+918607610633,+918905085701,2022-10-12 19:49:46,1621,Voice,Bhopal
CL01568,+919367966782,+917779130936,2023-05-26 14:36:58,1312,Voice,Indore
CL01569,+917494665880,+917655579180,2024-01-30 06:23:42,72,Telegram,Bhopal
CL01570,+919045460840,+917112759345,2023-06-04 02:17:35,1100,Voice,Nagpur
CL01571,+919320207740,+917195066088,2023-08-04 16:15:15,529,WhatsApp,Surat
CL01572,+917414741061,+917655579180,2023-12-08 22:29:11,87,Signal,Lucknow
CL01573,+917220959215,+919259520140,2024-01-31 06:46:53,135,WhatsApp,Lucknow
CL01574,+917464794418,+918076551580,2022-08-01 07:15:37,1564,Telegram,Jaipur
CL01575,+919045460840,+919961852565,2024-06-21 01:20:50,1303,Voice,Hyderabad
CL01576,+918849649210,+919163970710,2023-03-29 02:30:12,209,WhatsApp,Ahmedabad
CL01577,+917988317990,+919820660931,2023-08-06 00:37:27,1768,Voice,Surat
CL01578,+919263164755,+919795665767,2023-08-27 20:39:48,939,Voice,Chennai
CL01579,+919653594796,+918518692176,2023-05-20 20:11:21,1043,Telegram,Lucknow
CL01580,+919578741716,+919820660931,2022-09-28 17:15:21,568,Signal,Bhopal
CL01581,+919090071756,+919549776132,2024-02-14 05:31:00,658,Telegram,Jaipur
CL01582,+918181184718,+919565778475,2022-03-09 13:43:19,198,Telegram,Kolkata
CL01583,+919961852565,+918948692883,2022-07-18 03:48:14,441,Signal,Lucknow
CL01584,+919389142017,+919670283403,2024-02-24 16:30:06,1407,Signal,Ahmedabad
CL01585,+917981372436,+917346992476,2022-11-28 05:12:49,816,WhatsApp,Indore
CL01586,+917637088959,+919391179068,2023-06-13 15:41:38,1620,Telegram,Nagpur
CL01587,+919877685081,+917655579180,2022-09-27 15:59:54,1713,Signal,Kolkata
CL01588,+919946766309,+919389142017,2022-12-08 23:22:53,1531,Signal,Jaipur
CL01589,+919389142017,+918173242669,2023-07-31 12:48:26,16,Telegram,Delhi
CL01590,+919653594796,+917026224160,2023-10-24 04:29:49,566,Voice,Indore
CL01591,+917923517027,+917981372436,2023-11-09 22:16:18,1710,Signal,Delhi
CL01592,+919635277155,+919200510647,2024-03-20 12:20:35,1151,WhatsApp,Nagpur
CL01593,+917408390575,+917181686832,2023-03-27 08:06:04,502,WhatsApp,Kolkata
CL01594,+918849649210,+918243165953,2022-02-17 21:24:44,1451,Telegram,Hyderabad
CL01595,+917220959215,+917394096254,2022-03-02 03:03:40,706,Signal,Lucknow
CL01596,+917609346980,+919090071756,2022-10-19 03:30:08,1540,Voice,Kolkata
CL01597,+917350389989,+918905085701,2024-06-13 04:37:19,1180,WhatsApp,Lucknow
CL01598,+917544423789,+919090071756,2022-09-09 10:36:34,1567,Signal,Lucknow
CL01599,+918394868732,+918510308881,2023-12-08 00:08:49,1581,Voice,Indore
CL01600,+918843023757,+919432330583,2024-03-02 14:47:56,444,WhatsApp,Kolkata
CL01601,+918097447932,+917655579180,2023-04-17 11:21:12,1392,Signal,Chennai
CL01602,+917881351238,+918724932977,2022-05-03 20:26:27,816,Telegram,Nagpur
CL01603,+917012178595,+918394868732,2022-03-03 16:23:01,1163,Telegram,Delhi
CL01604,+918873548915,+919391179068,2024-03-20 17:31:18,1182,Signal,Bhopal
CL01605,+917110724913,+918021908455,2023-08-02 02:35:49,235,WhatsApp,Nagpur
CL01606,+919472866768,+917544423789,2023-08-11 14:39:41,395,Voice,Nagpur
CL01607,+918846465000,+918816499958,2023-04-22 14:56:56,1518,WhatsApp,Bhopal
CL01608,+917112759345,+918538638860,2022-07-06 20:36:21,934,Telegram,Delhi
CL01609,+919560761628,+919179320310,2022-01-07 19:53:24,43,Voice,Hyderabad
CL01610,+919635277155,+919200510647,2022-06-04 08:54:14,1201,Signal,Lucknow
CL01611,+917877990647,+917923517027,2024-02-28 18:59:22,1469,WhatsApp,Hyderabad
CL01612,+919946766309,+918847136322,2022-11-12 05:06:01,1097,Voice,Nagpur
CL01613,+918967277638,+917378514962,2022-12-23 02:20:55,650,WhatsApp,Bhopal
CL01614,+917981372436,+917923517027,2022-11-07 05:27:17,482,WhatsApp,Nagpur
CL01615,+917026224160,+917294678352,2022-05-21 14:07:53,773,Voice,Jaipur
CL01616,+917981372436,+917923988689,2022-02-20 14:28:25,411,WhatsApp,Nagpur
CL01617,+917923988689,+919829967158,2022-04-06 05:32:58,1189,Voice,Bangalore
